POKEMON,DEX,TYPE 1,TYPE 2,TIER,RARITY,SRL,TAG,ITEM,ABILITY,EV SPREAD,NATURE,IV SPREAD,MOVE 1,MOVE 2,MOVE 3,MOVE 4,GENERATED (D),GENERATED (N),GENERATED (R),PICKED (D),PICKED (N),BANNED
Tornadus,641,Flying,,UU,RARE,11,,Life Orb,Defiant,4 Atk / 252 SpA / 252 Spe,Hasty,,Grass Knot,Superpower,Heat Wave,Hurricane,0,0,0,0,0,0
Tornadus,641,Flying,,UU,RARE,11,,Chesto Berry,Prankster,252 Atk / 4 SpD / 252 Spe,Jolly,,Rest,Acrobatics,Bulk Up,Superpower,0,0,0,0,0,0
Tornadus,641,Flying,,UU,RARE,11,,Flyinium Z,Prankster,252 SpA / 4 SpD / 252 Spe,Timid,,Hurricane,U-turn,Heat Wave,Defog,0,0,0,0,0,0
Tornadus,641,Flying,,UU,RARE,11,,Leftovers,Prankster,252 HP / 4 Def / 252 SpD,Calm,,Substitute,Toxic,Sky Drop,Heat Wave,0,0,0,0,0,0
Tornadus,641,Flying,,UU,RARE,11,,Choice Scarf,Prankster,4 Atk / 252 SpA / 252 Spe,Hasty,,Hurricane,Superpower,Hidden Power [Ground],U-turn,0,0,0,0,0,0
Tornadus-Therian,641,Flying,,OU,ULTRA-RARE,4,,Rocky Helmet,Regenerator,252 HP / 4 SpD / 252 Spe,Timid,,Defog,U-turn,Knock Off,Hurricane,0,0,0,0,0,0
Tornadus-Therian,641,Flying,,OU,ULTRA-RARE,4,,Life Orb,Regenerator,4 Atk / 252 SpA / 252 Spe,Naive,,Superpower,Hurricane,Heat Wave,Defog,0,0,0,0,0,0
Tornadus-Therian,641,Flying,,OU,ULTRA-RARE,4,,Assault Vest,Regenerator,252 HP / 4 Atk / 252 SpA,Modest,,Hurricane,Focus Blast,Sludge Wave,U-turn,0,0,0,0,0,0
Tornadus-Therian,641,Flying,,OU,ULTRA-RARE,4,,Fightinium Z,Regenerator,4 Def / 252 SpA / 252 Spe,Timid,,Focus Blast,Knock Off,Hurricane,Defog,0,0,0,0,0,0
Tornadus-Therian,641,Flying,,OU,ULTRA-RARE,4,,Flyinium Z,Regenerator,4 Def / 252 SpA / 252 Spe,Timid,,Knock Off,Hurricane,U-turn,Defog,0,0,0,0,0,0
Tornadus-Therian,641,Flying,,OU,ULTRA-RARE,4,,Choice Scarf,Regenerator,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Focus Blast,Hurricane,Heat Wave,Sludge Wave,0,0,0,0,0,0
Thundurus,642,Electric,Flying,OU,ULTRA-RARE,11,,Zap Plate,Prankster,252 HP / 252 Def / 4 SpD,Bold,0 Atk,Nasty Plot,Rest,Sleep Talk,Thunderbolt,0,0,0,0,0,0
Thundurus,642,Electric,Flying,OU,ULTRA-RARE,11,,Choice Specs,Prankster,4 Def / 252 SpA / 252 Spe,Modest,,Thunderbolt,U-turn,Focus Blast,Grass Knot,0,0,0,0,0,0
Thundurus,642,Electric,Flying,OU,ULTRA-RARE,11,,Leftovers,Prankster,252 HP / 252 Def / 4 SpD,Bold,0 Atk,Toxic,Taunt,Thunder Wave,Thunderbolt,0,0,0,0,0,0
Thundurus,642,Electric,Flying,OU,ULTRA-RARE,11,,Life Orb,Defiant,4 Atk / 252 SpA / 252 Spe,Naive,,Thunderbolt,Superpower,Knock Off,Hidden Power [Ice],0,0,0,0,0,0
Thundurus,642,Electric,Flying,OU,ULTRA-RARE,11,,Flyinium Z,Defiant,4 Atk / 252 SpA / 252 Spe,Naive,,Fly,Knock Off,Superpower,Thunderbolt,0,0,0,0,0,0
Thundurus,642,Electric,Flying,OU,ULTRA-RARE,11,,Life Orb,Prankster,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Nasty Plot,Focus Blast,Thunderbolt,Hidden Power [Ice],0,0,0,0,0,0
Thundurus-Therian,642,Electric,Flying,OU,ULTRA-RARE,4,,Electrium Z,Volt Absorb,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Agility,Nasty Plot,Thunderbolt,Hidden Power [Ice],0,0,0,0,0,0
Thundurus-Therian,642,Electric,Flying,OU,ULTRA-RARE,4,,Fightinium Z,Volt Absorb,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Nasty Plot,Thunderbolt,Hidden Power [Ice],Focus Blast,0,0,0,0,0,0
Thundurus-Therian,642,Electric,Flying,OU,ULTRA-RARE,4,,Choice Scarf,Volt Absorb,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Thunderbolt,Hidden Power [Ice],Focus Blast,Sludge Wave,0,0,0,0,0,0
Thundurus-Therian,642,Electric,Flying,OU,ULTRA-RARE,4,,Life Orb,Volt Absorb,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Hidden Power [Ice],Sludge Wave,Agility,Thunderbolt,0,0,0,0,0,0
Thundurus-Therian,642,Electric,Flying,OU,ULTRA-RARE,4,,Choice Specs,Volt Absorb,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Volt Switch,Hidden Power [Ice],Thunderbolt,Sludge Wave,0,0,0,0,0,0
Thundurus-Therian,642,Electric,Flying,OU,ULTRA-RARE,4,,Life Orb,Volt Absorb,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Taunt,Thunderbolt,Hidden Power [Ice],Nasty Plot,0,0,0,0,0,0
Reshiram,643,Dragon,Fire,Uber,ULTRA-RARE,-1,,Life Orb,Turboblaze,168 HP / 172 SpA / 168 Spe,Modest,,Blue Flare,Draco Meteor,Roost,Stone Edge,0,0,0,0,0,0
Zekrom,644,Dragon,Electric,Uber,ULTRA-RARE,-1,,Dragonium Z,Teravolt,168 HP / 172 Atk / 168 Spe,Adamant,,Hone Claws,Bolt Strike,Outrage,Substitute,0,0,0,0,0,0
Zekrom,644,Dragon,Electric,Uber,ULTRA-RARE,-1,,Leftovers,Teravolt,252 HP / 4 Atk / 252 Def,Impish,,Bolt Strike,Dragon Tail,Toxic,Roost,0,0,0,0,0,0
Zekrom,644,Dragon,Electric,Uber,ULTRA-RARE,-1,,Choice Scarf,Teravolt,252 Atk / 4 Def / 252 Spe,Jolly,,Outrage,Stone Edge,Bolt Strike,Crunch,0,0,0,0,0,0
Landorus,645,Ground,Flying,Uber,ULTRA-RARE,7,,Life Orb,Sheer Force,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Calm Mind,Focus Blast,Sludge Wave,Earth Power,0,0,0,0,0,0
Landorus,645,Ground,Flying,Uber,ULTRA-RARE,7,,Life Orb,Sheer Force,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Earth Power,Sludge Wave,Focus Blast,Stealth Rock,0,0,0,0,0,0
Landorus,645,Ground,Flying,Uber,ULTRA-RARE,7,,Choice Scarf,Sheer Force,4 Atk / 252 SpA / 252 Spe,Naive,,U-turn,Earth Power,Rock Slide,Focus Blast,0,0,0,0,0,0
Landorus,645,Ground,Flying,Uber,ULTRA-RARE,7,,Rockium Z,Sheer Force,252 Atk / 252 Def / 4 Spe,Jolly,,Rock Slide,Earthquake,Swords Dance,Rock Polish,0,0,0,0,0,0
Landorus,645,Ground,Flying,Uber,ULTRA-RARE,7,,Flyinium Z,Sand Force,252 Atk / 4 Def / 252 Spe,Jolly,,Fly,Stealth Rock,Earthquake,Swords Dance,0,0,0,0,0,0
Landorus,645,Ground,Flying,Uber,ULTRA-RARE,7,,Life Orb,Sheer Force,4 Atk / 252 SpA / 252 Spe,Rash,,Earth Power,Knock Off,Hidden Power [Ice],Rock Slide,0,0,0,0,0,0
Landorus-Therian,645,Ground,Flying,OU,ULTRA-RARE,12,,Leftovers,Intimidate,168 HP / 172 Def / 168 Spe,Impish,,Hidden Power [Ice],Earthquake,Stealth Rock,U-turn,0,0,0,0,0,0
Landorus-Therian,645,Ground,Flying,OU,ULTRA-RARE,12,UBER,Choice Scarf,Intimidate,252 Atk / 4 Def / 252 Spe,Jolly,,Earthquake,U-turn,Stone Edge,Defog,0,0,0,0,0,0
Landorus-Therian,645,Ground,Flying,OU,ULTRA-RARE,12,,Flyinium Z,Intimidate,252 Atk / 4 Def / 252 Spe,Jolly,,Earthquake,Fly,Swords Dance,Stealth Rock,0,0,0,0,0,0
Landorus-Therian,645,Ground,Flying,OU,ULTRA-RARE,12,,Rockium Z,Intimidate,252 Atk / 4 Def / 252 Spe,Jolly,,Stealth Rock,Swords Dance,Stone Edge,Earthquake,0,0,0,0,0,0
Landorus-Therian,645,Ground,Flying,OU,ULTRA-RARE,12,,Rockium Z,Intimidate,252 Atk / 4 SpD / 252 Spe,Jolly,,Swords Dance,Rock Polish,Earthquake,Stone Edge,0,0,0,0,0,0
Landorus-Therian,645,Ground,Flying,OU,ULTRA-RARE,12,,Rocky Helmet,Intimidate,252 HP / 4 Atk / 252 Def,Impish,,Earthquake,Stealth Rock,U-turn,Stone Edge,0,0,0,0,0,0
Kyurem,646,Dragon,Ice,UU,RARE,6,,Choice Specs,Pressure,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Earth Power,Ice Beam,Draco Meteor,Hidden Power [Fire],0,0,0,0,0,0
Kyurem,646,Dragon,Ice,UU,RARE,6,,Choice Scarf,Pressure,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Draco Meteor,Earth Power,Ice Beam,Dragon Pulse,0,0,0,0,0,0
Kyurem,646,Dragon,Ice,UU,RARE,6,,Leftovers,Pressure,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Substitute,Roost,Earth Power,Ice Beam,0,0,0,0,0,0
Kyurem,646,Dragon,Ice,UU,RARE,6,,Life Orb,Pressure,4 Atk / 252 SpA / 252 Spe,Hasty,,Ice Beam,Draco Meteor,Iron Head,Earth Power,0,0,0,0,0,0
Kyurem-Black,646,Dragon,Ice,OU,ULTRA-RARE,8,,Icium Z,Teravolt,252 Atk / 4 SpA / 252 Spe,Naive,,Freeze Shock,Fusion Bolt,Ice Beam,Earth Power,0,0,0,0,0,0
Kyurem-Black,646,Dragon,Ice,OU,ULTRA-RARE,8,,Life Orb,Teravolt,4 Atk / 252 SpA / 252 Spe,Naive,,Ice Beam,Hidden Power [Fire],Roost,Fusion Bolt,0,0,0,0,0,0
Kyurem-Black,646,Dragon,Ice,OU,ULTRA-RARE,8,,Choice Scarf,Teravolt,252 Atk / 4 SpA / 252 Spe,Naive,,Outrage,Dragon Claw,Fusion Bolt,Ice Beam,0,0,0,0,0,0
Kyurem-Black,646,Dragon,Ice,OU,ULTRA-RARE,8,,Choice Band,Teravolt,252 Atk / 4 SpA / 252 Spe,Naive,,Fusion Bolt,Outrage,Ice Beam,Iron Head,0,0,0,0,0,0
Kyurem-White,646,Dragon,Ice,Uber,ULTRA-RARE,13,,Choice Scarf,Turboblaze,252 SpA / 4 SpD / 252 Spe,Modest,0 Atk,Draco Meteor,Fusion Flare,Sleep Talk,Ice Beam,0,0,0,0,0,0
Kyurem-White,646,Dragon,Ice,Uber,ULTRA-RARE,13,,Choice Specs,Turboblaze,252 SpA / 4 SpD / 252 Spe,Modest,0 Atk,Earth Power,Fusion Flare,Ice Beam,Draco Meteor,0,0,0,0,0,0
Kyurem-White,646,Dragon,Ice,Uber,ULTRA-RARE,13,,Life Orb,Turboblaze,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Ice Beam,Draco Meteor,Fusion Flare,Roost,0,0,0,0,0,0
Keldeo,647,Fighting,Water,OU,ULTRA-RARE,2,,Waterium Z,Justified,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Calm Mind,Hydro Pump,Secret Sword,Taunt,0,0,0,0,0,0
Keldeo,647,Fighting,Water,OU,ULTRA-RARE,2,,Choice Scarf,Justified,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Hydro Pump,Secret Sword,Hidden Power [Electric],Scald,0,0,0,0,0,0
Keldeo,647,Fighting,Water,OU,ULTRA-RARE,2,,Leftovers,Justified,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Secret Sword,Scald,Substitute,Calm Mind,0,0,0,0,0,0
Keldeo,647,Fighting,Water,OU,ULTRA-RARE,2,,Choice Specs,Justified,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Hydro Pump,Secret Sword,Scald,Icy Wind,0,0,0,0,0,0
Keldeo,647,Fighting,Water,OU,ULTRA-RARE,2,,Normalium Z,Justified,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Calm Mind,Hyper Beam,Hydro Pump,Secret Sword,0,0,0,0,0,0
Keldeo,647,Fighting,Water,OU,ULTRA-RARE,2,,Waterium Z,Justified,252 Atk / 4 Def / 252 Spe,Jolly,,Swords Dance,Poison Jab,Liquidation,Close Combat,0,0,0,0,0,0
Meloetta,648,Normal,Psychic,RU,RARE,11,,Leftovers,Serene Grace,252 HP / 4 SpA / 252 Spe,Timid,0 Atk,Substitute,Calm Mind,Psychic,Focus Blast,0,0,0,0,0,0
Meloetta,648,Normal,Psychic,RU,RARE,11,,Choice Specs,Serene Grace,4 Def / 252 SpA / 252 Spe,Timid,,Hyper Voice,Psychic,Focus Blast,U-turn,0,0,0,0,0,0
Meloetta,648,Normal,Psychic,RU,RARE,11,,Choice Scarf,Serene Grace,4 Def / 252 SpA / 252 Spe,Timid,,Focus Blast,Hyper Voice,Psychic,Trick,0,0,0,0,0,0
Meloetta,648,Normal,Psychic,RU,RARE,11,,Assault Vest,Serene Grace,252 HP / 4 Def / 252 SpA,Modest,0 Atk,Shadow Ball,Focus Blast,Hyper Voice,Psychic,0,0,0,0,0,0
Meloetta,648,Normal,Psychic,RU,RARE,11,,Life Orb,Serene Grace,252 Atk / 4 SpA / 252 Spe,Naive,,Relic Song,Close Combat,Return,Knock Off,0,0,0,0,0,0
Meloetta,648,Normal,Psychic,RU,RARE,11,,Fightinium Z,Serene Grace,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Shadow Ball,Focus Blast,Calm Mind,Psyshock,0,0,0,0,0,0
Genesect,649,Bug,Steel,Uber,ULTRA-RARE,-1,,Choice Scarf,Download,252 Atk / 4 SpA / 252 Spe,Naive,,U-turn,Iron Head,Ice Beam,Explosion,0,0,0,0,0,0
Genesect,649,Bug,Steel,Uber,ULTRA-RARE,-1,,Expert Belt,Download,4 Atk / 252 SpA / 252 Spe,Hasty,,Ice Beam,Thunder,U-turn,Flamethrower,0,0,0,0,0,0
Genesect,649,Bug,Steel,Uber,ULTRA-RARE,-1,,Choice Specs,Download,4 Def / 252 SpA / 252 Spe,Timid,,Techno Blast,Flamethrower,Flash Cannon,U-turn,0,0,0,0,0,0
Chespin,650,Grass,,LC,NONE,-1,,Eviolite,Bulletproof,68 HP / 28 Atk / 156 Def / 236 SpD,Impish,,Seed Bomb,Zen Headbutt,Synthesis,Spikes,0,0,0,0,0,0
Quilladin,651,Grass,,NFE,COMMON,7,,Eviolite,Bulletproof,252 HP / 4 Atk / 252 SpD,Careful,,Bulk Up,Wood Hammer,Drain Punch,Rock Slide,0,0,0,0,0,0
Quilladin,651,Grass,,NFE,COMMON,7,,Eviolite,Bulletproof,252 HP / 4 Atk / 252 Def,Impish,,Spikes,Leech Seed,Wood Hammer,Drain Punch,0,0,0,0,0,0
Quilladin,651,Grass,,NFE,COMMON,7,,Eviolite,Bulletproof,252 HP / 252 Def / 4 SpD,Jolly,,Wood Hammer,Roar,Drain Punch,Spikes,0,0,0,0,0,0
Chesnaught,652,Grass,Fighting,UU,RARE,7,,Leftovers,Bulletproof,252 HP / 252 Def / 4 SpD,Impish,,Leech Seed,Spiky Shield,Wood Hammer,Spikes,0,0,0,0,0,0
Chesnaught,652,Grass,Fighting,UU,RARE,7,,Choice Band,Bulletproof,252 Atk / 4 Def / 252 Spe,Jolly,,Toxic,Stone Edge,Drain Punch,Wood Hammer,0,0,0,0,0,0
Chesnaught,652,Grass,Fighting,UU,RARE,7,,Rocky Helmet,Bulletproof,252 HP / 252 Def / 4 Spe,Impish,,Spikes,Wood Hammer,Drain Punch,Synthesis,0,0,0,0,0,0
Chesnaught,652,Grass,Fighting,UU,RARE,7,,Grassium Z,Bulletproof,252 HP / 252 Atk / 4 Def,Adamant,,Stone Edge,Bulk Up,Wood Hammer,Drain Punch,0,0,0,0,0,0
Chesnaught,652,Grass,Fighting,UU,RARE,7,,Leftovers,Bulletproof,168 HP / 168 Def / 172 Spe,Impish,,Taunt,Spikes,Leech Seed,Wood Hammer,0,0,0,0,0,0
Chesnaught,652,Grass,Fighting,UU,RARE,7,,Salac Berry,Bulletproof,252 Atk / 4 SpD / 252 Spe,Jolly,,Substitute,Belly Drum,Drain Punch,Wood Hammer,0,0,0,0,0,0
Fennekin,653,Fire,,LC,NONE,-1,,Power Herb,Magician,116 Def / 184 SpA / 196 Spe,Timid,0 Atk,Solar Beam,Fire Blast,Psychic,Hidden Power [Ground],0,0,0,0,0,0
Braixen,654,Fire,,NFE,COMMON,1,,Choice Specs,Blaze,252 SpA / 4 SpD / 252 Spe,Modest,0 Atk,Fire Blast,Psychic,Trick,Grass Knot,0,0,0,0,0,0
Braixen,654,Fire,,NFE,COMMON,1,,Eviolite,Magician,252 HP / 252 Def / 4 SpA,Bold,0 Atk,Fire Blast,Protect,Toxic,Wish,0,0,0,0,0,0
Braixen,654,Fire,,NFE,COMMON,1,SUN,Heat Rock,Blaze,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Fire Blast,Psychic,Sunny Day,Solar Beam,0,0,0,0,0,0
Delphox,655,Fire,Psychic,NU,COMMON,1,,Leftovers,Blaze,168 HP / 168 Def / 172 Spe,Timid,0 Atk,Protect,Wish,Flamethrower,Toxic,0,0,0,0,0,0
Delphox,655,Fire,Psychic,NU,COMMON,1,,Grassium Z,Blaze,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Grass Knot,Fire Blast,Psychic,Calm Mind,0,0,0,0,0,0
Delphox,655,Fire,Psychic,NU,COMMON,1,,Colbur Berry,Blaze,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Dazzling Gleam,Grass Knot,Calm Mind,Fire Blast,0,0,0,0,0,0
Delphox,655,Fire,Psychic,NU,COMMON,1,,Firium Z,Blaze,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Calm Mind,Fire Blast,Grass Knot,Psychic,0,0,0,0,0,0
Delphox,655,Fire,Psychic,NU,COMMON,1,,Choice Specs,Blaze,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Fire Blast,Psychic,Trick,Dazzling Gleam,0,0,0,0,0,0
Delphox,655,Fire,Psychic,NU,COMMON,1,,Choice Scarf,Blaze,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Switcheroo,Fire Blast,Psychic,Dazzling Gleam,0,0,0,0,0,0
Froakie,656,Water,,LC,NONE,-1,,Life Orb,Protean,72 Atk / 36 Def / 184 SpA / 188 Spe,Naive,0 HP,Hydro Pump,U-turn,Hidden Power [Ground],Ice Beam,0,0,0,0,0,0
Froakie,656,Water,,LC,NONE,-1,,Choice Scarf,Protean,28 HP / 72 Atk / 36 Def / 184 SpA / 188 Spe,Rash,,Ice Beam,Hydro Pump,U-turn,Hidden Power [Ground],0,0,0,0,0,0
Froakie,656,Water,,LC,NONE,-1,,Berry Juice,Protean,28 HP / 152 Atk / 28 Def / 104 SpA / 188 Spe,Naive,,Acrobatics,Substitute,Hydro Pump,Hidden Power [Grass],0,0,0,0,0,0
Frogadier,657,Water,,NFE,COMMON,9,,Life Orb,Protean,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Hydro Pump,Ice Beam,Dark Pulse,Grass Knot,0,0,0,0,0,0
Frogadier,657,Water,,NFE,COMMON,9,,Focus Sash,Protean,4 Atk / 252 SpA / 252 Spe,Hasty,,Toxic Spikes,Taunt,Scald,U-turn,0,0,0,0,0,0
Frogadier,657,Water,,NFE,COMMON,9,,Eviolite,Torrent,252 HP / 252 Def / 4 SpD,Bold,0 Atk,Toxic,Sleep Talk,Scald,Rest,0,0,0,0,0,0
Greninja,658,Water,Dark,OU,ULTRA-RARE,9,,Waterium Z,Protean,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Hydro Pump,Spikes,Hidden Power [Fire],Ice Beam,0,0,0,0,0,0
Greninja,658,Water,Dark,OU,ULTRA-RARE,9,UBER,Waterium Z,Battle Bond,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Spikes,Hydro Pump,Dark Pulse,Water Shuriken,0,0,0,0,0,0
Greninja,658,Water,Dark,OU,ULTRA-RARE,9,,Fightinium Z,Protean,252 Atk / 4 SpA / 252 Spe,Hasty,,Low Kick,Ice Beam,Gunk Shot,Spikes,0,0,0,0,0,0
Greninja,658,Water,Dark,OU,ULTRA-RARE,9,,Choice Scarf,Protean,252 Atk / 4 SpA / 252 Spe,Naive,,Ice Beam,U-turn,Rock Slide,Low Kick,0,0,0,0,0,0
Greninja,658,Water,Dark,OU,ULTRA-RARE,9,UBER,Focus Sash,Protean,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Toxic Spikes,Spikes,Taunt,Ice Beam,0,0,0,0,0,0
Greninja,658,Water,Dark,OU,ULTRA-RARE,9,,Choice Specs,Battle Bond,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Water Shuriken,Hydro Pump,Dark Pulse,Ice Beam,0,0,0,0,0,0
Bunnelby,659,Normal,,LC,NONE,-1,,Choice Scarf,Huge Power,228 Atk / 52 Def / 220 Spe,Adamant,,Return,U-turn,Earthquake,Stone Edge,0,0,0,0,0,0
Bunnelby,659,Normal,,LC,NONE,-1,,Life Orb,Huge Power,228 Atk / 52 Def / 220 Spe,Adamant,,Iron Head,Earthquake,Quick Attack,Return,0,0,0,0,0,0
Diggersby,660,Normal,Ground,OU,ULTRA-RARE,12,,Life Orb,Huge Power,252 Atk / 4 Def / 252 Spe,Adamant,,Quick Attack,Earthquake,Facade,Fire Punch,0,0,0,0,0,0
Diggersby,660,Normal,Ground,OU,ULTRA-RARE,12,,Choice Band,Huge Power,252 Atk / 4 SpD / 252 Spe,Adamant,,Earthquake,Return,Fire Punch,Quick Attack,0,0,0,0,0,0
Diggersby,660,Normal,Ground,OU,ULTRA-RARE,12,,Focus Sash,Huge Power,252 Atk / 4 Def / 252 Spe,Adamant,,Swords Dance,Endeavor,Quick Attack,Knock Off,0,0,0,0,0,0
Diggersby,660,Normal,Ground,OU,ULTRA-RARE,12,,Normalium Z,Huge Power,252 Atk / 4 Def / 252 Spe,Jolly,,Return,Swords Dance,Quick Attack,Earthquake,0,0,0,0,0,0
Diggersby,660,Normal,Ground,OU,ULTRA-RARE,12,,Life Orb,Huge Power,252 Atk / 4 SpD / 252 Spe,Adamant,,Bulk Up,Earthquake,Knock Off,Facade,0,0,0,0,0,0
Diggersby,660,Normal,Ground,OU,ULTRA-RARE,12,,Choice Band,Huge Power,252 Atk / 4 SpD / 252 Spe,Adamant,,Quick Attack,Spikes,Earthquake,Return,0,0,0,0,0,0
Fletchling,661,Normal,Flying,LC,NONE,-1,,Berry Juice,Gale Wings,196 Atk / 92 Def / 180 Spe,Adamant,,Swords Dance,Acrobatics,Flame Charge,Hidden Power [Grass],0,0,0,0,0,0
Fletchling,661,Normal,Flying,LC,NONE,-1,,Berry Juice,Gale Wings,196 Atk / 92 Def / 180 Spe,Adamant,,U-turn,Substitute,Acrobatics,Swords Dance,0,0,0,0,0,0
Fletchinder,662,Fire,Flying,NFE,COMMON,8,,Lum Berry,Gale Wings,252 HP / 252 Atk / 4 Def,Adamant,,Acrobatics,Flame Charge,Roost,Swords Dance,0,0,0,0,0,0
Fletchinder,662,Fire,Flying,NFE,COMMON,8,,Eviolite,Flame Body,252 HP / 252 Def / 4 SpD,Impish,,Taunt,U-turn,Roost,Will-O-Wisp,0,0,0,0,0,0
Fletchinder,662,Fire,Flying,NFE,COMMON,8,,Flyinium Z,Gale Wings,252 Atk / 4 SpD / 252 Spe,Jolly,,Tailwind,Fly,Swords Dance,Taunt,0,0,0,0,0,0
Talonflame,663,Fire,Flying,UU,RARE,8,,,Gale Wings,252 Atk / 4 Def / 252 Spe,Adamant,,Acrobatics,Will-O-Wisp,Swords Dance,Roost,0,0,0,0,0,0
Talonflame,663,Fire,Flying,UU,RARE,8,,Choice Band,Gale Wings,252 Atk / 4 SpD / 252 Spe,Adamant,,Steel Wing,U-turn,Brave Bird,Flare Blitz,0,0,0,0,0,0
Talonflame,663,Fire,Flying,UU,RARE,8,,Flyinium Z,Gale Wings,252 Atk / 4 SpD / 252 Spe,Jolly,,Brave Bird,Flare Blitz,Roost,Swords Dance,0,0,0,0,0,0
Talonflame,663,Fire,Flying,UU,RARE,8,,Liechi Berry,Gale Wings,252 Atk / 4 SpD / 252 Spe,Jolly,,Natural Gift,Brave Bird,Swords Dance,Flare Blitz,0,0,0,0,0,0
Talonflame,663,Fire,Flying,UU,RARE,8,,Flyinium Z,Gale Wings,252 Atk / 4 SpD / 252 Spe,Jolly,,Brave Bird,Flare Blitz,Taunt,Swords Dance,0,0,0,0,0,0
Talonflame,663,Fire,Flying,UU,RARE,8,,Leftovers,Flame Body,252 HP / 4 Atk / 252 Def,Impish,,Roost,Bulk Up,Brave Bird,Flare Blitz,0,0,0,0,0,0
Scatterbug,664,Bug,,LC,NONE,-1,,Focus Sash,Compound Eyes,236 Atk / 36 Def / 236 Spe,Jolly,,Stun Spore,Tackle,Bug Bite,String Shot,0,0,0,0,0,0
Spewpa,665,Bug,,NFE,COMMON,11,,Focus Sash,Shed Skin,252 Atk / 252 SpA / 4 Spe,Naughty,,Electroweb,Stun Spore,Tackle,Bug Bite,0,0,0,0,0,0
Vivillon,666,Bug,Flying,NU,COMMON,11,,Leftovers,Compound Eyes,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Quiver Dance,Sleep Powder,Substitute,Hurricane,0,0,0,0,0,0
Vivillon,666,Bug,Flying,NU,COMMON,11,,Flyinium Z,Compound Eyes,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Energy Ball,Quiver Dance,Hurricane,Sleep Powder,0,0,0,0,0,0
Vivillon,666,Bug,Flying,NU,COMMON,11,,Grassium Z,Compound Eyes,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Sleep Powder,Hurricane,Bug Buzz,Quiver Dance,0,0,0,0,0,0
Litleo,667,Fire,Normal,LC,NONE,-1,,Life Orb,Unnerve,20 HP / 52 Def / 176 SpA / 4 SpD / 180 Spe,Timid,0 Atk,Fire Blast,Hyper Voice,Hidden Power [Grass],Will-O-Wisp,0,0,0,0,0,0
Pyroar,668,Fire,Normal,NU,COMMON,8,SUN,Heat Rock,Unnerve,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Sunny Day,Hyper Voice,Fire Blast,Solar Beam,0,0,0,0,0,0
Pyroar,668,Fire,Normal,NU,COMMON,8,,Life Orb,Unnerve,252 SpA / 4 SpD / 252 Spe,Timid,0 Atk,Taunt,Hidden Power [Grass],Fire Blast,Hyper Voice,0,0,0,0,0,0
Pyroar,668,Fire,Normal,NU,COMMON,8,,Choice Band,Moxie,252 Atk / 4 Def / 252 Spe,Jolly,,Crunch,Flare Blitz,Return,Iron Tail,0,0,0,0,0,0
Pyroar,668,Fire,Normal,NU,COMMON,8,,Choice Specs,Unnerve,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Fire Blast,Hyper Voice,Hidden Power [Ice],Dark Pulse,0,0,0,0,0,0
Pyroar,668,Fire,Normal,NU,COMMON,8,,Grassium Z,Unnerve,4 Def / 252 SpA / 252 Spe,Timid,0 Atk,Solar Beam,Hyper Voice,Fire Blast,Taunt,0,0,0,0,0,0
